index,x,y,station_id,residuals4,residuals3,residuals2,residuals1
"Holden Street, Battersea",528023.093014216,176034.663225669,582.0,-0.006074705488101104,-0.01306513421079545,-0.0745923970258025,-0.02306118159375682
"William Morris Way, Sands End",526208.33594366,175992.202613721,583.0,-0.00043757741120331595,-0.018584245761069557,-0.029465047974796793,-0.009155131931162339
"Morie Street, Wandsworth",525832.403617629,174996.784061562,584.0,-0.015749886014760968,-0.027098727853860232,-0.11851454433774126,-0.059461366668042616
"Clarence Walk, Stockwell",530185.988184862,176304.743668308,585.0,-0.0029315537366204,-0.005759892604429323,-0.032591656088708246,-0.018259584122837402
"Battersea Park Road, Nine Elms",529141.878324304,177255.998376567,586.0,0.02259321631834922,0.001254384896006322,0.13168756696628853,0.04050442812332565
"Sheepcote Lane, Battersea",527684.106296495,176216.385179552,587.0,0.009158380657176952,-0.015205339338680523,0.02317630385464256,0.004112365075732774
"Vereker Road, West Kensington",524413.701576915,178257.552321179,588.0,0.001912401016232551,0.013486998922866969,0.06623314924511206,0.04124396524132949
"Brook Green South, Brook Green",523961.233484963,178780.498501598,589.0,-0.003476239287204655,-0.004501734024823692,-0.0061407948475656615,0.007841930882997838
"Greyhound Road, Hammersmith",524071.732509779,177860.200994074,590.0,0.0006713881217058348,-0.001529097466817288,0.046917839163969965,0.01631159166496031
"South Park, Sands End",525578.40531949,175776.775818135,591.0,-0.011668808014483065,-0.017373251406701762,-0.06104356429749336,-0.015408149842565305
"Spencer Park, Wandsworth Common",526907.839476931,174789.025161818,592.0,-0.008723116079090291,-0.028610009343184747,-0.11157716583174566,-0.052919482424130575
"Falcon Road, Clapham Junction",527231.862426719,175775.722480746,593.0,0.0048863934892329,-0.008836166276149828,0.0045520015453235085,0.024980190354879375
"Silverthorne Road, Battersea",528724.195581566,176505.39848927,594.0,0.003407787086138165,-0.006720230067273835,-0.009377428135796784,0.006930057162953335
"Archbishop's Park, Waterloo",530762.004412231,179384.696434197,595.0,-0.004011039949075514,0.02040175984816363,-0.012258085849947004,0.02236502782579683
"Fawcett Close, Battersea",526893.413441938,176044.493116245,596.0,-0.014353170900376785,-0.012676312713151141,-0.08388894028415028,-0.0464503636321024
"All Saints' Road, Portobello",524653.345330409,181539.94548896496,597.0,-0.01451336506296299,-0.0024998939246690544,-0.07037972239046723,-0.032112182677139875
"Rainville Road, Hammersmith",523424.132270909,177581.230299602,598.0,-0.01170028104818392,-0.01445251702510323,-0.0524831813242128,-0.03734535898932315
"Great Suffolk Street, The Borough",531950.066373055,179795.578711914,599.0,0.01285240134358228,0.001975338106448371,0.030111204685436155,0.02874671212848577
"Buckingham Gate, Westminster",529381.1472566,179410.055106752,600.0,0.005992571538373168,0.04720351651381818,0.04981996309944217,0.07001681467820979
"Richmond Way, Shepherd's Bush",523821.06901967106,179440.826377369,601.0,-0.0008979255854091941,0.002976403526087679,0.0013236934017230306,0.04986319183198134
"Peterborough Road, Sands End",525379.688547568,175994.29602233,602.0,-0.015834052616797708,-0.016698464343738232,-0.09130340196229297,-0.03590285970852029
"World's End Place, West Chelsea",526452.884937372,177440.303656362,603.0,0.005178190508154008,0.0013414253496622421,0.061495371841516044,-0.006909117008043891
"St. Mark's Road, North Kensington",524026.164555795,181281.607886952,604.0,-0.007060536567737183,-0.010569435606738018,-0.027020043874563665,-0.0028660108440613508
"Thorndike Close, West Chelsea",526211.6812130889,177335.588708291,605.0,-0.003137733915826949,-0.008655807451001581,-0.009586168402400397,-0.023890409243717582
"Evesham Street, Avondale",523748.110514082,180687.36322072,606.0,-0.015031507659462857,-0.01564770034339932,-0.0861233827928529,-0.0420672415489999
"Simpson Street, Clapham Junction",527150.865414519,176237.339857119,607.0,0.012025385423041983,-0.001787008125827324,0.039595544614002526,0.06297426591603997
"Ashmole Estate, Oval",530802.139768647,177644.454624816,608.0,0.0005923637696234781,-0.007463401301315354,-0.021779564975706683,-0.004323793887567984
"Crabtree Lane, Fulham",523739.592398581,177503.437966816,609.0,-0.009454876376829388,-0.012166127868112796,-0.030262517742278394,-0.03175182986997664
"Broomhouse Lane, Parsons Green",525182.84599681,175920.575786372,610.0,-0.010395788950041382,-0.016838018640068796,-0.07715946161294153,-0.050759131324439904
"Blythe Road West, Shepherd's Bush",523526.052809882,179361.006503168,611.0,-0.011412757856385177,-0.009012911266022716,-0.05161741448102447,-0.003651259429675563
"Ethelburga Estate, Battersea Park",527545.008012109,176963.698761529,612.0,0.02588300476932939,0.0025134551423509482,0.11942520878892968,0.08593549453112455
"Blackfriars Station, St. Paul's",531727.225566007,180940.013031387,613.0,0.007565316094501909,0.039332139409735824,0.04631355986683777,0.08407970455122507
"West Kensington Station, West Kensington",524642.324668838,178410.266516696,614.0,-0.004246390906161645,-0.009426997999522818,-0.029391473975080157,-0.01952142269619768
"All Saints Church, Portobello",524811.708035777,181240.68675285,615.0,-0.010872044739717545,-0.0015594492174282456,-0.022688891875584316,-0.01015066693958043
"Phene Street, Chelsea",527306.479146375,177814.613848042,616.0,0.003964023254796403,-0.011374415983572451,0.04266628481750248,0.015369289103938408
"Clarendon Road, Avondale",524201.442575164,180885.312645178,617.0,-0.013238290619645576,-0.009842974031894117,-0.08868271317344717,-0.02759881120649437
"Austin Road, Battersea Park",528199.498468805,176665.867605634,618.0,0.011780112911476202,0.0010297874250694092,0.051490475354244086,0.011938022042889698
"Smugglers Way, Wandsworth",525717.041719554,175117.028823717,619.0,-0.007834817440790185,-0.019745793918292797,-0.06359561142698504,-0.008793357648596872
"Harris Academy, Bermondsey",533918.136428887,178842.892846417,620.0,-0.004004153467676255,-0.010357512842094577,-0.07712157878600091,-0.034418658148512256
"Shepherd's Bush Road North, Shepherd's Bush",523486.61431169696,179571.168471799,621.0,-0.0033657630778006244,-0.0076200303156647815,-0.02144315188401727,-0.013766126636077888
"Ravenscourt Park Station, Hammersmith",522509.74700684095,178726.61202892,622.0,-0.013068200790874843,-0.020811546828419743,-0.061531390088077065,-0.02041863782907015
"Teversham Lane, Stockwell",530426.5754157748,176912.223969418,623.0,-0.007149195580082795,-0.007704908347203436,-0.06190753356903951,-0.03883393347960224
"Ashley Crescent, Battersea",528443.256319739,175866.076688958,624.0,-0.007417479717878834,-0.014995264294051578,-0.07984463001023184,0.016940194350756763
"Parsons Green Station, Parsons Green",524967.414934486,176659.077866938,625.0,-0.006290423329730909,-0.008476995931047959,-0.011281643999625779,0.013531451755513096
"Chicheley Street, South Bank",530808.9175069929,179881.40511107,626.0,-0.0006489766026164176,0.0035498069094570678,0.01676685274928258,0.004361862996284577
"Hibbert Street, Battersea",526491.257441397,175594.538139082,627.0,0.0020867881848895785,-0.009296264011591105,0.003535755664090756,0.009885952039986642
"Carnegie Street, King's Cross",530752.608797972,183526.249950763,628.0,-0.0040875050522170935,0.004850305399934042,-0.021889194160317205,0.005881806030065551
"Usk Road, Clapham Junction",526377.795489806,175401.46091311,629.0,-0.0002466436300400873,-0.01168149987011766,-0.018072196401664742,0.011487615223066433
"Hartington Road, Stockwell",530174.761917887,177097.900409994,630.0,0.02866938351725183,0.0018404265687634496,0.06954079459636245,0.02477380636579711
"Heath Road, Battersea",528837.805084246,176035.94255574,631.0,-0.0057356480840722104,-0.010934981741939267,-0.0641434832593851,-0.017111517974724114
"Esmond Street, Putney",524344.84073137,175224.536424276,632.0,-0.01471362838376788,-0.017190880169284013,-0.10993869053513475,-0.05079640750219905
"Orbel Street, Battersea",527174.189175563,176652.997276256,633.0,0.002732141131559382,0.0005492667779215255,0.0032233209600728563,0.023524575442413695
"Westbridge Road, Battersea",527157.499671375,177001.176858688,634.0,0.012349508919266138,-0.006205521949845702,0.1358787721247121,0.053055032900585636
"Bishop's Avenue, Fulham",524090.31067906495,176403.128453949,635.0,-0.007161213985170469,-0.016403707226106633,-0.03617110159452011,0.008953885649028756
"Crisp Road, Hammersmith",523221.16658533295,178062.935979813,636.0,-0.00012552248030354637,-0.009189762895495928,0.0438402263396285,0.0002476661871057967
"Dorothy Road, Clapham Junction",527657.106638578,175610.081742393,637.0,-0.0042019993537649805,-0.018290079929262272,-0.040808915830022136,-0.022400619264168475
"Neville Gill Close, Wandsworth",525498.714499647,174409.562587263,638.0,-0.009685993418859163,-0.019673904616406616,-0.08661509755820421,-0.03182958126729542
"Osiers Road, Wandsworth",525232.652417179,175058.32819338,639.0,-0.007839034116375347,-0.020452308165108717,-0.048082131747288856,-0.0033061158383984462
"Beryl Road, Hammersmith",523509.393057648,178076.799806383,640.0,-0.004480863938737912,-0.005348117248165644,0.008263822497400375,0.016257341089911156
"Clements Road, Bermondsey",534649.936013471,179162.325596779,641.0,0.0015150863079012207,-0.009973430666189219,-0.049035123514134124,-0.039114736040681865
"Northfields, Wandsworth",525102.766910732,175088.101688103,642.0,-0.017390036031991227,-0.019128914553318582,-0.10250209954897326,-0.04183789655590591
"Spanish Road, Clapham Junction",526475.8882293289,174929.724783169,643.0,-0.02177788952138303,-0.013984055372768561,-0.12269033837707763,-0.048592423898771296
"Stanley Grove, Battersea",528441.308746158,176230.535541311,644.0,-0.009506019470094862,-0.01016127582891966,-0.06910102553326225,-0.012338196809612068
"Erin Close, Walham Green",525389.792246601,177156.325567168,645.0,-0.020181431717953665,-0.024535107106809402,-0.05952675443898295,-0.04963596909425813
"Cadogan Close, Victoria Park",536788.922741171,184422.284979329,646.0,0.0007023705233804751,-0.0221084605574495,-0.04485869693009403,-0.012105763975532383
"Felsham Road, Putney",524046.750584712,175486.450276389,647.0,-0.012836067753753126,-0.023903482355924637,-0.07089283587041953,-0.04489043410001563
"Putney Rail Station, Putney",523997.028675678,175037.626175527,648.0,-0.02641518187933225,-0.02704009490725841,-0.13470759453741865,-0.08100520532696512
"Islington Green, Angel",531680.917716052,183647.92953588496,649.0,0.016609615841540866,-0.01071218534618315,0.05332933351797836,0.037709815124393975
"Charing Cross Hospital, Hammersmith",523821.91958624095,177987.814643894,650.0,-0.002048877287223423,-0.004747637984288523,0.0301395873881658,0.027238165633245326
"Charlotte Terrace, Angel",530996.0238393152,183627.629271014,651.0,-0.004489086379655609,-0.0064543220822690225,-0.04282271447560057,-0.0007334758679069658
"Shoreditch Court, Haggerston",533929.802634928,184006.61692029497,652.0,0.0009967852297552114,-0.008604168804042375,-0.030730889446415,0.00391465337648679
"Belford House, Haggerston",533934.119396077,183736.646980626,653.0,-0.015610559550347009,-0.008076491963728408,-0.0941229354639543,-0.042406511095959595
"Battersea Church Road, Battersea",526878.474563832,176915.383361969,654.0,0.010861150542136155,-0.0005200227647346109,0.05281667846671928,0.030912245628883964
"Vicarage Crescent, Battersea",526760.071994275,176455.681319585,655.0,0.0012312656879438777,-0.011622406016381204,0.0168736472692734,0.02603630527622207
"Durant Street, Bethnal Green",534283.922528826,182858.407738676,656.0,0.015856676155674654,0.004217935108933707,0.05199434938242231,0.03608741066622717
"St. Bride Street, Holborn",531560.00843428,181268.94346159,657.0,-0.016414848500609678,0.026062127417667863,-0.018436703407473026,0.001722058727923137
"Mexfield Road, East Putney",524964.690992155,174625.145576211,658.0,-0.029990248939083457,-0.015457101186717215,-0.15500601430731362,-0.054660368899265635
"Upper Richmond Road, Putney",524305.33525762,174938.038491498,659.0,-0.018721152424375977,-0.021956268359064543,-0.12016187437367237,-0.060317308161677845
"Snowsfields, London Bridge",533108.06995839,179871.997654796,660.0,0.032047399846689646,0.015858077933627895,0.11361175266386378,0.04847242466788425
"Barons Court Station, West Kensington",524016.55470715,178313.361838003,661.0,-0.011757341087466427,-0.022624720367816306,-0.056786039094208374,-0.017805298337857003
"Disraeli Road, Putney",524018.993615108,175129.680068937,662.0,-0.02885822912713732,-0.0332804536148989,-0.17325310941138572,-0.09147483250909749
"Montserrat Road , Putney",524056.676022639,175310.911432258,663.0,-0.01326458586426192,-0.01493303748026012,-0.06452929816742341,-0.039477487415223445
"Albert Bridge Road, Battersea Park",527656.9078328409,176648.10683869,664.0,0.014193602890523398,-0.008845948543487313,0.042980258537296784,0.04191456957615505
"Everington Street, Fulham",523944.114034123,177553.726417047,665.0,-0.008232668962691904,-0.009565365475340513,-0.017572126952007994,-0.01989887082102637
"Mile End Stadium, Mile End",536438.640086681,181785.247416574,666.0,0.0020667656934300546,-0.011383843110623298,-0.002881057028431111,0.003652629080237557
"Hawley Crescent, Camden Town",528858.381192666,184092.988142514,667.0,-0.017257521726377047,-0.028148802153310046,-0.13246401998279006,-0.09589936421663085
"Stewart's Road, Wandsworth Road",529472.597695643,176555.55146627,668.0,-0.01050358688638815,-0.016080879919898667,-0.09719005188338364,-0.03812392247483014
"Aylward Street, Stepney",535465.143861794,181441.368470951,669.0,-0.014193263060087289,0.0007487658999707849,-0.055836712924375684,-0.029992507951878168
"Stainsby Road , Poplar",537237.022356811,181462.43582076,670.0,-0.012604816661558034,-0.0008274698314993554,-0.05284730053549844,-0.009292000052043885
"Dunston Road , Haggerston",533543.388198554,183714.686692173,671.0,0.019865734737970143,0.010288392896217032,0.0856306080451057,0.06491673946406484
"Ada Street, Hackney Central",534628.466270714,183654.18731591696,672.0,-0.00458205849148257,-0.015757467564966588,-0.06178487319983811,-0.022336947470656315
"Victoria Park Road, Hackney Central",535052.004632654,183738.402489408,673.0,0.005389018270503167,-0.005298318805889061,0.04091609868350571,0.03272860141695205
"Star Road, West Kensington",524704.679373319,178007.10257746,674.0,-0.006309226919856095,0.0018503750904339182,0.005607554367584033,0.010028054021918378
"Wendon Street, Old Ford",536986.594305321,183746.962360402,675.0,-0.001801043349714388,-0.010707359183024233,-0.03800986065975588,-0.019621594783561132
"Finnis Street, Bethnal Green",534781.438628751,182416.87351819896,676.0,0.0013230420577190968,-0.0066369828457944514,-0.023075990929439932,-0.012795408667187633
"Stephendale Road, Sands End",525790.910285135,175913.165708047,677.0,-0.004571128171098806,-0.010835652171446337,0.019282246119218943,0.020808994981390175
"Alma Road, Wandsworth",526205.592207753,174784.857993743,678.0,-0.016937105227637788,-0.017289271550406857,-0.10828469081439832,-0.03117804820901527
"Walworth Square, Walworth",532245.378294074,178646.052707105,679.0,0.012156905753551883,-0.020545799418053155,0.022960072107608864,-0.008348577830376153
"Alfreda Street, Battersea Park",528518.215031308,176744.276562119,680.0,0.0004481131414605273,-0.0011317362001765866,-0.010710314727072845,2.5797646901332127e-05
"Putney Bridge Road, East Putney",524706.64331149,175191.967341378,681.0,-0.014551685119133132,-0.0195783120209487,-0.10347587554002588,-0.04503187835756816
"St. Peter's Terrace, Fulham",524506.000857538,177073.346217675,682.0,0.0013600651536170537,0.008284804905195745,0.04532386827399168,0.06393408490710592
"Bridge Avenue, Hammersmith",523033.663705887,178505.192040763,683.0,-0.0020668033760051704,-0.01221952970683792,0.02095646025600409,-0.01838838113945275
"Michael Road, Walham Green",525845.337575099,176925.250354,684.0,-0.00878089170644544,-0.023338922370714586,-0.05545662745050012,-0.03407579525264377
"Duke Street Hill, London Bridge",532843.451022214,180331.671655828,685.0,0.026448701538269725,0.043911507044362245,0.19134208576218875,0.15980387210723213
"Park Lane, Mayfair",528435.158905552,180120.92323151,686.0,-0.021171826446783552,-0.02929522175584326,-0.1057812299914517,-0.07188755396044212
"Plough Terrace, Clapham Junction",526848.309086552,175281.820428464,687.0,-0.014249512157375703,-0.01882447829405073,-0.08736985611461288,-0.03698005689753107
"Grant Road East, Clapham Junction",527008.240544094,175570.380743949,688.0,-0.001183822082842921,-0.010476091450412395,-0.003933531948590946,0.013336733397658049
"Queensdale Road, Shepherd's Bush",523899.460339578,180136.146991908,689.0,-0.019168901500418188,-0.02020454052137672,-0.1274065443972822,-0.06497916403857723
"Fulham Broadway, Walham Green",525498.188585695,177208.896044887,690.0,0.016892664865092645,-0.001879747461485358,0.12132535204276212,0.043401838771656556
"Imperial Road, Sands End",525993.289091842,176697.654400455,691.0,-0.01434546611608091,-0.017069554311872612,-0.05935466569537379,-0.01875156120775369
"Hortensia Road, West Brompton",526111.147307101,177430.147024871,692.0,0.002809066057127864,-0.01036800058184425,0.04803984193783917,-0.007997186607911155
"Sirdar Road, Avondale",523992.100371708,180620.693352934,693.0,-0.016763186115586807,-0.016229219585208298,-0.1063099509573277,-0.05541018855038843
"Freston Road, Avondale",523654.171659406,180844.504707991,694.0,-0.013711167160698121,-0.020270792787853886,-0.07367444421395357,-0.07034971625493464
"Blenheim Crescent, Ladbroke Grove",524403.361952101,181093.081853096,695.0,-0.007461297846377238,-0.007196725513687883,-0.02070600171909237,-0.0025281163894228798
"Oxford Road, Putney",524274.608136836,175048.371235118,696.0,-0.017662793315502558,-0.01934196384882964,-0.11928271104644873,-0.05462250998307541
"Ingrave Street, Clapham Junction",527050.81631077,175863.522708491,697.0,-0.01559213235334679,-0.003664879189695457,-0.07284266322463118,-0.036986381414699045
"Upcerne Road, West Chelsea",526319.3836340889,177035.438416959,698.0,-0.0033701059107307633,0.001210230739708936,0.026022110924798086,0.013464769994867232
"Lots Road, West Chelsea",526550.085798935,177194.305731354,699.0,0.001765011762649222,0.011111711549058089,0.04860948099259693,0.01640059551178044
"Ormonde Gate, Chelsea",527721.815524451,178156.094285792,700.0,0.0030359189945819293,-0.008944451465835227,-0.0013560291573159744,0.02023577800346632
"Hertford Road, De Beauvoir Town",533309.364355964,183790.228677206,701.0,0.013535102350788253,-0.0012681336137677652,0.025940052806314867,0.02245936331879371
"Haggerston Road, Haggerston",533652.255265453,184030.044569449,702.0,0.017494450320755976,-0.010690303216182886,0.030829409010836722,-0.015235361229887223
"Culvert Road, Battersea",528042.443820582,176288.880335851,703.0,-0.005059731803587167,-0.010883003027559872,-0.05134588022808166,-0.017760986990623367
"Newton Street, Covent Garden",530483.71473154,181366.201473243,704.0,-0.0043136313891329325,-0.005803961328538658,-0.027542914106495703,-0.05041375892447221
"London Street, Paddington",526819.420147304,181157.428842228,705.0,0.02767958853932171,0.004055575388987098,0.15068452368678137,0.10592889380218584
"Grenfell Road, Avondale",523977.630963287,180843.837644268,706.0,-0.012146137473837412,-0.007326439519904896,-0.03853483978345394,-0.029525456002375126
"The Vale, Chelsea",526812.651709685,177817.436055865,707.0,0.006546874102680837,-0.011891504377660553,0.01804582428513457,0.006204560322879998
"Prince of Wales Drive, Battersea Park",527941.609912892,176733.944819095,708.0,0.006301893288246194,-0.01712367365366056,-0.015548795322950087,-0.002072370617316091
"Harcourt Terrace, West Brompton",525947.947807375,178117.414212738,709.0,0.008951224534885172,0.0006854989501277661,0.07062404616940676,0.045836088610582304
"Westbourne Park Road, Portobello",524915.668678156,181422.782423015,710.0,-0.012946930269593015,-0.003423294962537962,-0.03495126709372616,-0.021186304675763767
"Broadley Terrace, Marylebone",527353.889630482,182218.82514376697,711.0,-0.011617797622951627,-0.004455742092453072,-0.05362536942762333,-0.04157390329716215
"Humbolt Road, Fulham",524264.32500244095,177546.976705072,712.0,-0.006696080264857688,-0.005987212569732909,-0.021839036133640355,0.010371858948519233
"Storey's Gate, Westminster",529914.311606548,179628.600787141,713.0,0.01652092327926063,0.04937828907507811,0.1927985322869121,0.0887856467644759
"Mile End Park Leisure Centre, Mile End",536592.725752016,182020.390314248,714.0,-0.003681928100626005,-0.015408043343750705,-0.007607179872502867,-0.021580050829469122
"St. John's Road, Clapham Junction",527341.37036624,175306.05936023,715.0,-0.008101706397797448,-0.01474274441082885,-0.04455150830599433,-0.04140011635940535
"Ranelagh Gardens, Fulham",524650.29955195,175808.837046312,716.0,-0.012834466023217684,-0.02592296424754085,-0.09095275822335874,-0.05611060817566028
"Ram Street, Wandsworth",525695.162832198,174722.524062317,717.0,-0.0039027862724450232,-0.020829089044118933,-0.020398604003827203,-0.0021649282881939375
"Santos Road, Wandsworth",525096.248597797,174654.560688794,718.0,-0.02342951934212803,-0.012555219323740542,-0.1089073307288623,-0.04002199119698895
"Clapham Common North Side, Clapham Common",527967.93991827,175204.661948563,719.0,-0.0004175003394051198,-0.02090378051264021,-0.0365103356719389,0.005916084774085645
"Sandilands Road, Walham Green",525677.419913347,176514.835563044,720.0,-0.0016093207403163577,-0.008611815110065167,0.005670581331970015,0.01491144738800676
"Gwendwr Road, West Kensington",524427.606783967,178420.085413302,721.0,-0.012694194509682236,-0.0028468682623182615,-0.05222603488588033,-0.03057345692495439
"Rifle Place, Avondale",523900.46605829906,180429.46961901896,722.0,-0.016002028871967083,-0.006848182028365048,-0.0800786809196414,-0.044334903034504214
"Binfield Road, Stockwell",530473.67882282,176513.528680333,723.0,-0.004316527575751211,-0.00860028495363155,-0.05344616272381825,-0.017968603574927536
"Tallis Street, Temple",531433.282846523,180913.30528199897,724.0,0.0020382670276173145,0.042993226351713515,0.06768716441461856,0.059834804421732155
"Hurlingham Park, Parsons Green",524795.927191523,176103.264089786,725.0,-0.008340206677966772,-0.01744432112452721,-0.062013088951079806,-0.04453005760287128
"Little Brook Green, Brook Green",523390.564168216,179019.772898328,726.0,-0.0078108114986622235,-0.020284695595359094,-0.04019874733680798,-0.039249996183005516
"Limburg Road, Clapham Junction",527551.250511202,175257.844878713,727.0,-0.02977615663234855,-0.022869200312910228,-0.19137507790885602,-0.07275588438532002
"Houndsditch, Aldgate",533518.1964612912,181253.53150468896,728.0,-0.006626668494467736,0.02479737454622844,-0.013288269093504501,0.031600295417317986
"Imperial Wharf Station, Sands End",526266.805083688,176646.029318602,729.0,-0.0005586426724631804,-0.014780764416199103,0.0017543568721161695,0.020034160870424977
"Victoria & Albert Museum, South Kensington",526921.353405056,179023.344024153,730.0,-0.011506793855714507,-0.02034789167059972,-0.023979429536423374,-0.055517890319522846
"Halford Road, West Kensington",525245.407735247,177649.033984919,731.0,0.013116158533062909,-0.002654390993276235,0.08020746604202852,0.03386113300099346
"Monier Road, Hackney Wick",537293.985058571,184235.36087823697,732.0,0.007432478265676192,-0.016948736477357826,-0.008748420609669738,0.009475209853442135
"East Village, Queen Elizabeth Olympic Park",538088.195265059,184924.436816696,733.0,-0.0171367761513667,-0.03761447061069387,-0.14752221228542134,-0.0891734769211576
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",537677.065678366,185253.559433017,734.0,-0.007102521905304313,-0.026058063679028545,-0.08617142374838087,-0.0443749961621119
"Timber Lodge, Queen Elizabeth Olympic Park",537758.095450273,184967.16467864296,735.0,-0.002218346326748461,-0.022977246127527523,-0.07254727357161822,-0.03687537957019949
"Copper Box Arena, Queen Elizabeth Olympic Park",537357.135985704,184746.816465512,736.0,-0.016410892328041705,-0.03513007323270697,-0.13536495901371415,-0.0723226813952614
"Podium, Queen Elizabeth Olympic Park",537976.134700388,184073.839453327,737.0,-0.004158479418956728,-0.02260496948122312,-0.05868115553769665,-0.038608023912442564
"Stratford Station, Stratford",538458.490515442,184431.20968572097,738.0,-0.022937629001967354,-0.037450069772177325,-0.16864189802376506,-0.09857794929085081
"Blackfriars Road, Southwark",531642.90585212,180205.824379311,739.0,-0.0013596357288593736,0.02550972194048834,0.007923117375788324,0.016155703831285312
"Cromer Street, Bloomsbury",530538.242944307,182719.456531058,740.0,0.00048120409293831573,-0.001200270503875004,-0.025995927128933338,-0.0389096052523679
"Victoria Rise, Clapham Common",528768.905591077,175229.151507667,741.0,-0.0025432136547015906,-0.02304023222885441,-0.05201285231247918,-0.011733846679860896
"Euston Square Gardens, Euston",529688.6332747729,182560.990771295,742.0,0.012029674643957107,-0.022702464915074227,-0.04355350958285245,-0.03625866750224646
"Coram Street, Bloomsbury",530076.992338008,182226.54465643497,743.0,-0.0076177449669881415,-0.004630092972224033,-0.0282928106413059,-0.028294831066943346
"Ossulston Street, Somers Town",529934.536873458,182816.6100703,744.0,0.015174014248976374,0.005794970063390447,0.12472464472794986,0.0330723885578184
"Birkenhead Street, King's Cross",530347.628039157,182927.664363292,745.0,0.008765889553030183,-0.017855192081729816,-0.03399029517499669,-0.021888914622424788
"Kings Gate House, Westminster",529371.4694809009,179282.887614396,746.0,-0.008673455982556671,0.043890654825147465,0.03252074279636502,0.03240539463988952
"Sopwith Way, Battersea Park",528622.1996360009,177419.546363107,747.0,0.020835329142109466,-0.008683620539721913,0.0854779552835623,0.021747932531091543
"Lavington Street, Bankside",532101.118696095,180198.749592376,748.0,-0.01987744477311041,0.008179376313249179,-0.05397311024606857,-0.01177687516458964
"Albert Square, Stockwell",530776.488162885,176969.387796857,749.0,0.0045396570099545605,-0.0016743750607185566,0.004278720946820358,0.019715147664584848
"Southwark Street, Bankside",532075.523950943,180205.45593091697,750.0,-0.00804537177083876,-0.004523865414464527,-0.0076794553615858185,-0.04334606129131417
"Good's Way, King's Cross",530135.671555018,183424.36337603,751.0,0.028243331144213686,0.01006085651756572,0.11764303622065309,0.03021085072671624
"The Metropolitan, Portobello",524925.053788288,181714.310819494,752.0,-0.007889446615097676,-0.01147825570968933,-0.04151767365773257,-0.026152575035315498
"Handyside Street, King's Cross",530153.027730703,183715.98304133,753.0,0.009641091166732514,0.004926539388415824,0.03788395636182498,0.029124585754970192
"Bevington Road West, North Kensington",524361.0072231169,181765.69300295296,754.0,-0.001536359476427128,0.002962367925592003,0.007053966254875893,0.02171111344064297
"Gauden Road, Clapham",529932.187110946,175659.384985475,755.0,0.017283730816981722,-0.016364194802782818,0.03520043996505395,0.020021296912008907
"Lincoln's Inn Fields, Holborn",530659.517355671,181382.31376750296,756.0,-0.014546012565912762,-0.01476390377710591,-0.03994895848108193,-0.0753554698026549
"Tate Modern, Bankside",532041.577462558,180351.03427700096,757.0,0.011419111802879037,-0.002439386491538128,0.0506395953261658,-0.01866481983766767
"Westferry Circus, Canary Wharf",536971.668684942,180373.350041613,758.0,-0.006904787266320458,0.00010015593636105227,0.0021423195062169886,-0.00013901768752903887
"Here East North, Queen Elizabeth Olympic Park",537203.4627424792,185166.280670098,759.0,-0.020763632907684817,-0.031674024721201774,-0.16055867586261888,-0.0731184793011523
"New Spring Gardens Walk, Vauxhall",530432.67636484,178207.999344289,760.0,0.0006335611530781105,0.0002561918425162367,-0.05535306018917946,-0.024164050654976454
"Clapham Road, Lingham Street, Stockwell",530427.136973118,176380.186566669,761.0,-0.02107012333528098,-0.008264824069399336,-0.12443009327409923,-0.04987689069217034
"Lambeth Palace Road, Waterloo",530826.919084349,179586.258358511,762.0,0.02039624586356798,0.03606732795192996,0.15630658983809653,0.10139533780203416
"Here East South, Queen Elizabeth Olympic Park",537350.5878795369,184923.391493462,763.0,-0.018210264990744667,-0.0249613234233319,-0.14575127970695548,-0.07158696244132687
"Riverlight South, Nine Elms",529379.553128597,177461.747550111,764.0,0.010599938694314241,-0.015100199379733061,0.011869845888501956,0.008228892146759426
"Westminster Pier, Westminster",530321.866959632,179732.149269644,765.0,0.02105081636438516,0.040148402565836704,0.18456810732238443,0.056041037399689325
"Belvedere Road 2, South Bank",530929.711065811,180270.69426072,766.0,-0.028470143582410207,-0.0458594857552119,-0.14442893656122813,-0.0947680124744406
"Victory Place, Walworth",532559.409603039,178818.208031935,767.0,0.004203663137389107,-0.0072581159452166,-0.032192105083290595,0.00780675584181173
"Battersea Power Station, Battersea Park",528712.393522952,177684.553639519,768.0,0.017914038789606387,0.0001335926401064766,0.15699324693034658,0.027979386890460006
"Allington Street, Victoria",529006.29637589,179182.360967942,769.0,-0.0071625003121162795,0.026822810169742195,-0.02926935848941764,0.06620147220284536
"Cranmer Road, Stockwell",531239.182834876,177312.98032515,770.0,0.020130809748790203,0.009912858050002984,0.03580107729206866,0.05614557587130464
"Normandy Road, Stockwell",531179.006336061,176676.439782014,771.0,0.012456968525939405,-0.010691064688764601,0.015120040272241453,0.02687914501231789
"Wynne Road, Stockwell",531185.525665073,176156.933890716,772.0,-0.008832249260933324,-0.012181272673478431,-0.08988449113577533,-0.02789484855479512
"Sidney Road, Stockwell",530743.170474967,176149.853439024,773.0,-0.00037172988517668315,-0.00010404903701853162,-0.026235218570635738,0.006882065532915066
