index,nearest_x,nearest_y,station_id,x,y,centrality,centrali_1,docks_num
"Abbotsbury Road, Holland Park",524617.566967763006687,179575.897011491993908,519.000000000000000,524617.566967763006687,179575.897011491993908,0.003021702788702,0.028642590286426,"24"
"Ladbroke Grove Central, Ladbroke Grove",524588.511553050018847,180711.079862282989779,520.000000000000000,524588.511553050018847,180711.079862282989779,0.002213491889373,0.028642590286426,"21"
"Rectory Square, Stepney",535853.322464501019567,181753.153191964986036,521.000000000000000,535853.322464501019567,181753.153191964986036,0.009734482793932,0.056039850560399,"22"
"Bury Place, Holborn",530307.092271090019494,181506.508081917010713,522.000000000000000,530307.092271090019494,181506.508081917010713,0.060861364860358,0.109589041095890,"21"
"Preston's Road, Cubitt Town",538285.435316037968732,179694.434073623007862,523.000000000000000,538285.435316037968732,179694.434073623007862,0.003760604330819,0.026151930261519,"26"
"Somerset House, Strand",530725.223117945017293,180682.709978141996544,524.000000000000000,530725.223117945017293,180682.709978141996544,0.058002759062842,0.132004981320050,"41"
"Selby Street, Whitechapel",534456.403412315994501,182109.102412172011100,525.000000000000000,534456.403412315994501,182109.102412172011100,0.010311889588742,0.058530510585305,"17"
"Westfield Ariel Way, White City",523344.302667466981802,180408.862330884003313,526.000000000000000,523344.302667466981802,180408.862330884003313,0.008786139247687,0.085927770859278,"42"
"Bishop's Bridge Road West, Bayswater",525894.255050844047219,181256.214784395007882,527.000000000000000,525894.255050844047219,181256.214784395007882,0.007879738597122,0.087173100871731,"18"
"Pitfield Street Central, Hoxton",533063.240841650986113,183210.295074021007167,528.000000000000000,533063.240841650986113,183210.295074021007167,0.012559285592118,0.077210460772105,"30"
"Upper Bank Street, Canary Wharf",537682.692250028951094,180107.934412120986963,529.000000000000000,537682.692250028951094,180107.934412120986963,0.039271617488162,0.104607721046077,"36"
"Westfield Southern Terrace ,Shepherd's Bush",523746.344738379993942,180094.819237902993336,530.000000000000000,523746.344738379993942,180094.819237902993336,0.003830448354331,0.034869240348692,"29"
"Greenland Road, Camden Town",528972.894613503944129,183876.740846558997873,531.000000000000000,528972.894613503944129,183876.740846558997873,0.006799319333452,0.082191780821918,"36"
"Limerston Street, West Chelsea",526384.968671247013845,177863.333934219001094,532.000000000000000,526384.968671247013845,177863.333934219001094,0.033800421619037,0.215442092154421,"18"
"Eagle Wharf Road, Hoxton",532359.314999929978512,183345.633708303997992,533.000000000000000,532359.314999929978512,183345.633708303997992,0.033918979999925,0.193026151930262,"45"
"Alpha Grove, Millwall",537341.526697637047619,179448.721067807986401,534.000000000000000,537341.526697637047619,179448.721067807986401,0.009034578554208,0.038605230386052,"23"
"Globe Town Market, Bethnal Green",535532.004261911031790,182913.395348641992314,535.000000000000000,535532.004261911031790,182913.395348641992314,0.007923968874557,0.092154420921544,"20"
"Hollybush Gardens, Bethnal Green",534876.492253258009441,182756.040489067992894,536.000000000000000,534876.492253258009441,182756.040489067992894,0.007101878256673,0.054794520547945,"32"
"Queen Street 2, Bank",532433.846873066038825,180868.769800029986072,537.000000000000000,532433.846873066038825,180868.769800029986072,0.126027855486366,0.286425902864259,"36"
"Doddington Grove, Kennington",531804.233524261973798,178149.669584204006242,538.000000000000000,531804.233524261973798,178149.669584204006242,0.014188861096205,0.124533001245330,"36"
"New Cavendish Street, Marylebone",528591.996796182007529,181657.013857743993867,539.000000000000000,528591.996796182007529,181657.013857743993867,0.048284744735125,0.124533001245330,"18"
"Abingdon Green, Westminster",530181.677579859970137,179300.493831547995796,540.000000000000000,530181.677579859970137,179300.493831547995796,0.084173235875310,0.165628891656289,"20"
"Ilchester Gardens, Bayswater",525624.432619962957688,180828.922776980005438,541.000000000000000,525624.432619962957688,180828.922776980005438,0.014638804197053,0.122042341220423,"21"
"Mudchute DLR, Cubitt Town",537944.051615812000819,178728.506024339993019,542.000000000000000,537944.051615812000819,178728.506024339993019,0.001378605431117,0.013698630136986,"31"
"Monument Street, Monument",532998.001318773953244,180715.780549805000192,543.000000000000000,532998.001318773953244,180715.780549805000192,0.085389353537311,0.244084682440847,"22"
"Hoxton Street, Hoxton",533274.476656486047432,182933.765286940993974,544.000000000000000,533274.476656486047432,182933.765286940993974,0.006424279259885,0.029887920298879,"27"
"Drayton Gardens, West Chelsea",526508.581850585993379,178046.726490608998574,545.000000000000000,526508.581850585993379,178046.726490608998574,0.034418544821603,0.159402241594022,"18"
"Greenberry Street, St.John's Wood",527122.845346605055965,183104.904323660011869,546.000000000000000,527122.845346605055965,183104.904323660011869,0.006154549638122,0.042341220423412,"26"
"Bishop's Bridge Road East, Bayswater",526117.343212730018422,181358.241794086003210,547.000000000000000,526117.343212730018422,181358.241794086003210,0.010798567813086,0.069738480697385,"20"
"Northdown Street, King's Cross",530546.754911152995192,183026.666589175991248,548.000000000000000,530546.754911152995192,183026.666589175991248,0.007353975542925,0.058530510585305,"21"
"Kingsway Southbound, Strand",530702.648032409022562,181117.062300318008056,549.000000000000000,530702.648032409022562,181117.062300318008056,0.063585123499421,0.118306351183064,"33"
"Hammersmith Road, Hammersmith",523678.697111726971343,178642.510385880013928,550.000000000000000,523678.697111726971343,178642.510385880013928,0.022716963343199,0.136986301369863,"22"
"Parson's Green , Parson's Green",525127.628071355982684,176401.275367386988364,551.000000000000000,525127.628071355982684,176401.275367386988364,0.015907433766440,0.113325031133250,"21"
"Fulham Park Road, Fulham",524561.768041054951027,176471.915003533998970,552.000000000000000,524561.768041054951027,176471.915003533998970,0.001604364628905,0.069738480697385,"27"
"Southerton Road, Hammersmith",523095.390485491021536,178768.690885790012544,553.000000000000000,523095.390485491021536,178768.690885790012544,0.014071860065876,0.103362391033624,"38"
"Manbre Road, Hammersmith",523436.057291364006232,177805.713968344003661,554.000000000000000,523436.057291364006232,177805.713968344003661,0.003470317764151,0.051058530510585,"28"
"South Lambeth Road, Vauxhall",530329.652452770969830,177531.393292797991307,555.000000000000000,530329.652452770969830,177531.393292797991307,0.015524076441848,0.136986301369863,"21"
"BBC White City, White City",523204.199211539991666,181028.792754313006299,556.000000000000000,523204.199211539991666,181028.792754313006299,0.020973606807784,0.097135740971357,"36"
"Union Grove, Wandsworth Road",529694.221030793036334,176544.546492755005602,557.000000000000000,529694.221030793036334,176544.546492755005602,0.002022871995311,0.077210460772105,"45"
"Caldwell Street, Stockwell",530889.428682534024119,177116.790677676995983,558.000000000000000,530889.428682534024119,177116.790677676995983,0.012071912300970,0.115815691158157,"44"
"St Martins Close, Camden Town",529200.783346791053191,183856.126511650014436,559.000000000000000,529200.783346791053191,183856.126511650014436,0.006120418291955,0.041095890410959,"18"
"Seymour Place, Marylebone",527501.302188187954016,181754.517414553003618,560.000000000000000,527501.302188187954016,181754.517414553003618,0.017753410988159,0.104607721046077,"29"
"Addison Road, Holland Park",524267.840845731028821,179883.907319254998583,561.000000000000000,524267.840845731028821,179883.907319254998583,0.008081480322519,0.062266500622665,"26"
"Putney Bridge Station, Fulham",524405.040251408005133,175945.325991822988726,562.000000000000000,524405.040251408005133,175945.325991822988726,0.003524488936823,0.070983810709838,"21"
"Colet Gardens, Hammersmith",523916.659135584020987,178412.864264817995718,563.000000000000000,523916.659135584020987,178412.864264817995718,0.001279692718155,0.023661270236613,"30"
"Sugden Road, Clapham",528064.487419290002435,175625.264104389003478,564.000000000000000,528064.487419290002435,175625.264104389003478,0.007506103598054,0.090909090909091,"19"
"Danvers Street, West Chelsea",527023.235980772995390,177541.054493080999237,565.000000000000000,527023.235980772995390,177541.054493080999237,0.007476799850722,0.074719800747198,"21"
"Princedale Road , Holland Park",524430.251189162954688,180136.123499682988040,566.000000000000000,524430.251189162954688,180136.123499682988040,0.006646341280135,0.070983810709838,"20"
"Wandsworth Rd, Isley Court, Wandsworth Road",529166.592730102012865,176108.994013324991101,567.000000000000000,529166.592730102012865,176108.994013324991101,0.005475525303298,0.070983810709838,"30"
"Woodstock Grove, Shepherd's Bush",523818.753605408011936,179850.978459214005852,568.000000000000000,523818.753605408011936,179850.978459214005852,0.006231617830857,0.083437110834371,"24"
"London Fields, Hackney Central",534716.758132228977047,184261.128420942986850,569.000000000000000,534716.758132228977047,184261.128420942986850,0.028749866163579,0.171855541718555,"21"
"Finlay Street, Fulham",523992.282176839013118,176831.980489542998839,570.000000000000000,523992.282176839013118,176831.980489542998839,0.003230431763540,0.077210460772105,"24"
"Aintree Street, Fulham",524399.754881010972895,177303.260315913998056,571.000000000000000,524399.754881010972895,177303.260315913998056,0.006140592228764,0.118306351183064,"24"
"Elysium Place, Fulham",524573.287020141026005,176204.116430594003759,572.000000000000000,524573.287020141026005,176204.116430594003759,0.006587992903848,0.068493150684932,"21"
"Eel Brook Common, Walham Green",525579.229401738964953,176808.226542351010721,573.000000000000000,525579.229401738964953,176808.226542351010721,0.003948308550670,0.079701120797011,"24"
"Irene Road, Parsons Green",525306.013070947024971,176526.885796860005939,574.000000000000000,525306.013070947024971,176526.885796860005939,0.007414715554076,0.084682440846824,"43"
"Surrey Lane, Battersea",527396.404880732996389,176734.735645935987122,575.000000000000000,527396.404880732996389,176734.735645935987122,0.008494689994420,0.079701120797011,"28"
"Wandsworth Town Station, Wandsworth",526017.991011873004027,175098.602642318990547,576.000000000000000,526017.991011873004027,175098.602642318990547,0.004147635140431,0.090909090909091,"33"
"Lansdowne Road, Ladbroke Grove",524630.095770771033131,180252.717834795999806,577.000000000000000,524630.095770771033131,180252.717834795999806,0.011405103491487,0.077210460772105,"29"
"Nantes Close, Wandsworth",526474.888397570000961,175232.581508156989003,578.000000000000000,526474.888397570000961,175232.581508156989003,0.003438131739658,0.048567870485679,"22"
"Courland Grove, Wandsworth Road",529825.283799969009124,176540.366399279999314,579.000000000000000,529825.283799969009124,176540.366399279999314,0.010149220601633,0.083437110834371,"40"
"Queen's Circus, Battersea Park",528604.050909662968479,177024.883440925012110,580.000000000000000,528604.050909662968479,177024.883440925012110,0.010053896516906,0.123287671232877,"28"
"Normand Park, West Kensington",524748.519547422998585,177690.965898391994415,581.000000000000000,524748.519547422998585,177690.965898391994415,0.005010092566252,0.125778331257783,"24"
"Holden Street, Battersea",528023.093014216050506,176034.663225669006351,582.000000000000000,528023.093014216050506,176034.663225669006351,0.004446392743741,0.056039850560399,"20"
"William Morris Way, Sands End",526208.335943660000339,175992.202613720990485,583.000000000000000,526208.335943660000339,175992.202613720990485,0.005871779563129,0.073474470734745,"26"
"Morie Street, Wandsworth",525832.403617628966458,174996.784061562007992,584.000000000000000,525832.403617628966458,174996.784061562007992,0.001632160347846,0.044831880448319,"28"
"Clarence Walk, Stockwell",530185.988184861955233,176304.743668307986809,585.000000000000000,530185.988184861955233,176304.743668307986809,0.003696801612153,0.049813200498132,"28"
"Battersea Park Road, Nine Elms",529141.878324304008856,177255.998376567004016,586.000000000000000,529141.878324304008856,177255.998376567004016,0.023048056695950,0.138231631382316,"27"
"Sheepcote Lane, Battersea",527684.106296494952403,176216.385179551987676,587.000000000000000,527684.106296494952403,176216.385179551987676,0.006224323376728,0.079701120797011,"28"
"Vereker Road, West Kensington",524413.701576914987527,178257.552321179013234,588.000000000000000,524413.701576914987527,178257.552321179013234,0.007434447848039,0.099626400996264,"32"
"Brook Green South, Brook Green",523961.233484963013325,178780.498501597990980,589.000000000000000,523961.233484963013325,178780.498501597990980,0.019012450149146,0.090909090909091,"33"
"Greyhound Road, Hammersmith",524071.732509778987151,177860.200994073995389,590.000000000000000,524071.732509778987151,177860.200994073995389,0.008013247916123,0.085927770859278,"36"
"South Park, Sands End",525578.405319490004331,175776.775818135007285,591.000000000000000,525578.405319490004331,175776.775818135007285,0.004408908903248,0.062266500622665,"28"
"Spencer Park, Wandsworth Common",526907.839476931025274,174789.025161817990011,592.000000000000000,526907.839476931025274,174789.025161817990011,0.001721242018734,0.038605230386052,"25"
"Falcon Road, Clapham Junction",527231.862426719046198,175775.722480745986104,593.000000000000000,527231.862426719046198,175775.722480745986104,0.015028006965842,0.130759651307597,"28"
"Silverthorne Road, Battersea",528724.195581565960310,176505.398489270010032,594.000000000000000,528724.195581565960310,176505.398489270010032,0.014829658866700,0.097135740971357,"28"
"Archbishop's Park, Waterloo",530762.004412231035531,179384.696434196986957,595.000000000000000,530762.004412231035531,179384.696434196986957,0.045789026474755,0.095890410958904,"23"
"Fawcett Close, Battersea",526893.413441937998869,176044.493116244993871,596.000000000000000,526893.413441937998869,176044.493116244993871,0.004535225075083,0.041095890410959,"36"
"All Saints' Road, Portobello",524653.345330409007147,181539.945488964993274,597.000000000000000,524653.345330409007147,181539.945488964993274,0.008118096986414,0.043586550435866,"22"
"Rainville Road, Hammersmith",523424.132270908972714,177581.230299602000741,598.000000000000000,523424.132270908972714,177581.230299602000741,0.001416892771266,0.039850560398506,"36"
"Great Suffolk Street, The Borough",531950.066373054985888,179795.578711913985899,599.000000000000000,531950.066373054985888,179795.578711913985899,0.021858754683032,0.103362391033624,"21"
"Buckingham Gate, Westminster",529381.147256599972025,179410.055106751999119,600.000000000000000,529381.147256599972025,179410.055106751999119,0.074627988143795,0.153175591531756,"16"
"Richmond Way, Shepherd's Bush",523821.069019671005663,179440.826377368997782,601.000000000000000,523821.069019671005663,179440.826377368997782,0.005154429303263,0.110834371108344,"27"
"Peterborough Road, Sands End",525379.688547568046488,175994.296022330003325,602.000000000000000,525379.688547568046488,175994.296022330003325,0.003859463225296,0.043586550435866,"30"
"World's End Place, West Chelsea",526452.884937371942215,177440.303656361997128,603.000000000000000,526452.884937371942215,177440.303656361997128,0.008847512726215,0.068493150684932,"22"
"St. Mark's Road, North Kensington",524026.164555795025080,181281.607886951998807,604.000000000000000,524026.164555795025080,181281.607886951998807,0.008250201221034,0.079701120797011,"21"
"Thorndike Close, West Chelsea",526211.681213089032099,177335.588708291004878,605.000000000000000,526211.681213089032099,177335.588708291004878,0.005841062719345,0.053549190535492,"25"
"Evesham Street, Avondale",523748.110514082014561,180687.363220719998935,606.000000000000000,523748.110514082014561,180687.363220719998935,0.003826070776165,0.038605230386052,"29"
"Simpson Street, Clapham Junction",527150.865414518979378,176237.339857118990039,607.000000000000000,527150.865414518979378,176237.339857118990039,0.013702323087329,0.149439601494396,"25"
"Ashmole Estate, Oval",530802.139768647029996,177644.454624815989519,608.000000000000000,530802.139768647029996,177644.454624815989519,0.003020560751221,0.066002490660025,"34"
"Crabtree Lane, Fulham",523739.592398580978625,177503.437966816010885,609.000000000000000,523739.592398580978625,177503.437966816010885,0.002322145181686,0.059775840597758,"27"
"Broomhouse Lane, Parsons Green",525182.845996810006909,175920.575786372006405,610.000000000000000,525182.845996810006909,175920.575786372006405,0.003530931406592,0.024906600249066,"29"
"Blythe Road West, Shepherd's Bush",523526.052809881977737,179361.006503167998744,611.000000000000000,523526.052809881977737,179361.006503167998744,0.005037897025939,0.077210460772105,"21"
"Ethelburga Estate, Battersea Park",527545.008012108970433,176963.698761528998148,612.000000000000000,527545.008012108970433,176963.698761528998148,0.022841824780382,0.168119551681196,"30"
"Blackfriars Station, St. Paul's",531727.225566006964073,180940.013031387003139,613.000000000000000,531727.225566006964073,180940.013031387003139,0.093145915677033,0.255292652552927,"35"
"West Kensington Station, West Kensington",524642.324668837944046,178410.266516695992323,614.000000000000000,524642.324668837944046,178410.266516695992323,0.001599223877433,0.067247820672478,"22"
"All Saints Church, Portobello",524811.708035776973702,181240.686752849986078,615.000000000000000,524811.708035776973702,181240.686752849986078,0.006297042823391,0.082191780821918,"37"
"Phene Street, Chelsea",527306.479146374971606,177814.613848042004975,616.000000000000000,527306.479146374971606,177814.613848042004975,0.014723322056596,0.107098381070984,"24"
"Clarendon Road, Avondale",524201.442575164022855,180885.312645177997183,617.000000000000000,524201.442575164022855,180885.312645177997183,0.002156793669946,0.039850560398506,"24"
"Austin Road, Battersea Park",528199.498468804988079,176665.867605634004576,618.000000000000000,528199.498468804988079,176665.867605634004576,0.008988601473418,0.082191780821918,"24"
"Smugglers Way, Wandsworth",525717.041719553992152,175117.028823717002524,619.000000000000000,525717.041719553992152,175117.028823717002524,0.004068181995800,0.063511830635118,"22"
"Harris Academy, Bermondsey",533918.136428887024522,178842.892846417002147,620.000000000000000,533918.136428887024522,178842.892846417002147,0.005657201017156,0.051058530510585,"18"
"Shepherd's Bush Road North, Shepherd's Bush",523486.614311697019730,179571.168471798999235,621.000000000000000,523486.614311697019730,179571.168471798999235,0.005594779228547,0.070983810709838,"34"
"Ravenscourt Park Station, Hammersmith",522509.747006841003895,178726.612028920004377,622.000000000000000,522509.747006841003895,178726.612028920004377,0.013915325777532,0.104607721046077,"26"
"Teversham Lane, Stockwell",530426.575415774947032,176912.223969418002525,623.000000000000000,530426.575415774947032,176912.223969418002525,0.001242501832505,0.041095890410959,"39"
"Ashley Crescent, Battersea",528443.256319739040919,175866.076688958011800,624.000000000000000,528443.256319739040919,175866.076688958011800,0.006870783658353,0.122042341220423,"28"
"Parsons Green Station, Parsons Green",524967.414934486034326,176659.077866937994258,625.000000000000000,524967.414934486034326,176659.077866937994258,0.006696812811910,0.124533001245330,"56"
"Chicheley Street, South Bank",530808.917506993049756,179881.405111069994746,626.000000000000000,530808.917506993049756,179881.405111069994746,0.053044385799664,0.159402241594022,"24"
"Hibbert Street, Battersea",526491.257441397057846,175594.538139081996633,627.000000000000000,526491.257441397057846,175594.538139081996633,0.005890368068298,0.099626400996264,"36"
"Carnegie Street, King's Cross",530752.608797971974127,183526.249950763012748,628.000000000000000,530752.608797971974127,183526.249950763012748,0.016780609835371,0.080946450809465,"40"
"Usk Road, Clapham Junction",526377.795489805983379,175401.460913110000547,629.000000000000000,526377.795489805983379,175401.460913110000547,0.003573014546172,0.089663760896638,"30"
"Hartington Road, Stockwell",530174.761917887022719,177097.900409994006623,630.000000000000000,530174.761917887022719,177097.900409994006623,0.009321483855376,0.094645080946451,"35"
"Heath Road, Battersea",528837.805084245977923,176035.942555740009993,631.000000000000000,528837.805084245977923,176035.942555740009993,0.004357953430319,0.056039850560399,"27"
"Esmond Street, Putney",524344.840731370029971,175224.536424276011530,632.000000000000000,524344.840731370029971,175224.536424276011530,0.000294588442774,0.022415940224159,"30"
"Orbel Street, Battersea",527174.189175563049503,176652.997276256006444,633.000000000000000,527174.189175563049503,176652.997276256006444,0.010871222847073,0.092154420921544,"26"
"Westbridge Road, Battersea",527157.499671375029720,177001.176858688006178,634.000000000000000,527157.499671375029720,177001.176858688006178,0.013933546674743,0.154420921544209,"28"
"Bishop's Avenue, Fulham",524090.310679065005388,176403.128453949000686,635.000000000000000,524090.310679065005388,176403.128453949000686,0.007017091162591,0.093399750933998,"46"
"Crisp Road, Hammersmith",523221.166585333005060,178062.935979812988080,636.000000000000000,523221.166585333005060,178062.935979812988080,0.005311050873572,0.079701120797011,"46"
"Dorothy Road, Clapham Junction",527657.106638577999547,175610.081742392998422,637.000000000000000,527657.106638577999547,175610.081742392998422,0.006885970254876,0.080946450809465,"28"
"Neville Gill Close, Wandsworth",525498.714499647030607,174409.562587263004389,638.000000000000000,525498.714499647030607,174409.562587263004389,0.003665666061125,0.070983810709838,"32"
"Osiers Road, Wandsworth",525232.652417178964242,175058.328193380002631,639.000000000000000,525232.652417178964242,175058.328193380002631,0.002110471787959,0.080946450809465,"30"
"Beryl Road, Hammersmith",523509.393057647976093,178076.799806383001851,640.000000000000000,523509.393057647976093,178076.799806383001851,0.009093250690328,0.090909090909091,"26"
"Clements Road, Bermondsey",534649.936013470985927,179162.325596779002808,641.000000000000000,534649.936013470985927,179162.325596779002808,0.006085984953682,0.033623910336239,"23"
"Northfields, Wandsworth",525102.766910732025281,175088.101688102993648,642.000000000000000,525102.766910732025281,175088.101688102993648,0.001169480478590,0.038605230386052,"28"
"Spanish Road, Clapham Junction",526475.888229329022579,174929.724783168989234,643.000000000000000,526475.888229329022579,174929.724783168989234,0.002238838423791,0.034869240348692,"30"
"Stanley Grove, Battersea",528441.308746158028953,176230.535541310993722,644.000000000000000,528441.308746158028953,176230.535541310993722,0.006324528491934,0.064757160647572,"24"
"Erin Close, Walham Green",525389.792246600962244,177156.325567168009002,645.000000000000000,525389.792246600962244,177156.325567168009002,0.007159551272734,0.093399750933998,"24"
"Cadogan Close, Victoria Park",536788.922741170972586,184422.284979329007911,646.000000000000000,536788.922741170972586,184422.284979329007911,0.006068134284837,0.073474470734745,"22"
"Felsham Road, Putney",524046.750584712019190,175486.450276388990460,647.000000000000000,524046.750584712019190,175486.450276388990460,0.004979382454926,0.063511830635118,"18"
"Putney Rail Station, Putney",523997.028675678011496,175037.626175526995212,648.000000000000000,523997.028675678011496,175037.626175526995212,0.002669233719516,0.041095890410959,"20"
"Islington Green, Angel",531680.917716052033938,183647.929535884992220,649.000000000000000,531680.917716052033938,183647.929535884992220,0.041177026064804,0.207970112079701,"21"
"Charing Cross Hospital, Hammersmith",523821.919586241012439,177987.814643894002074,650.000000000000000,523821.919586241012439,177987.814643894002074,0.014574162592778,0.103362391033624,"21"
"Charlotte Terrace, Angel",530996.023839315050282,183627.629271014011465,651.000000000000000,530996.023839315050282,183627.629271014011465,0.007696258458975,0.082191780821918,"25"
"Shoreditch Court, Haggerston",533929.802634928026237,184006.616920294996817,652.000000000000000,533929.802634928026237,184006.616920294996817,0.009239274026188,0.090909090909091,"35"
"Belford House, Haggerston",533934.119396077003330,183736.646980626013828,653.000000000000000,533934.119396077003330,183736.646980626013828,0.005895198012654,0.043586550435866,"39"
"Battersea Church Road, Battersea",526878.474563832045533,176915.383361968997633,654.000000000000000,526878.474563832045533,176915.383361968997633,0.011617551095952,0.107098381070984,"25"
"Vicarage Crescent, Battersea",526760.071994274971075,176455.681319585011806,655.000000000000000,526760.071994274971075,176455.681319585011806,0.007439768127092,0.110834371108344,"30"
"Durant Street, Bethnal Green",534283.922528826049529,182858.407738676003646,656.000000000000000,534283.922528826049529,182858.407738676003646,0.005298444250325,0.094645080946451,"24"
"St. Bride Street, Holborn",531560.008434280054644,181268.943461590009974,657.000000000000000,531560.008434280054644,181268.943461590009974,0.068773569064229,0.133250311332503,"25"
"Mexfield Road, East Putney",524964.690992154995911,174625.145576211012667,658.000000000000000,524964.690992154995911,174625.145576211012667,0.000743971473087,0.043586550435866,"18"
"Upper Richmond Road, Putney",524305.335257619968615,174938.038491498009535,659.000000000000000,524305.335257619968615,174938.038491498009535,0.001494898969135,0.038605230386052,"25"
"Snowsfields, London Bridge",533108.069958389969543,179871.997654795995913,660.000000000000000,533108.069958389969543,179871.997654795995913,0.039216311144647,0.138231631382316,"31"
"Barons Court Station, West Kensington",524016.554707149975002,178313.361838003009325,661.000000000000000,524016.554707149975002,178313.361838003009325,0.005181249203749,0.089663760896638,"32"
"Disraeli Road, Putney",524018.993615108018275,175129.680068937013857,662.000000000000000,524018.993615108018275,175129.680068937013857,0.004367083107053,0.062266500622665,"33"
"Montserrat Road , Putney",524056.676022638974246,175310.911432257998968,663.000000000000000,524056.676022638974246,175310.911432257998968,0.003763975319054,0.042341220423412,"23"
"Albert Bridge Road, Battersea Park",527656.907832841039635,176648.106838690000586,664.000000000000000,527656.907832841039635,176648.106838690000586,0.009964283334436,0.122042341220423,"20"
"Everington Street, Fulham",523944.114034123020247,177553.726417047000723,665.000000000000000,523944.114034123020247,177553.726417047000723,0.004389159033489,0.062266500622665,"31"
"Mile End Stadium, Mile End",536438.640086680999957,181785.247416574013187,666.000000000000000,536438.640086680999957,181785.247416574013187,0.006271653202708,0.080946450809465,"22"
"Hawley Crescent, Camden Town",528858.381192666012794,184092.988142513990169,667.000000000000000,528858.381192666012794,184092.988142513990169,0.002783967948711,0.018679950186800,"22"
"Stewart's Road, Wandsworth Road",529472.597695642965846,176555.551466270000674,668.000000000000000,529472.597695642965846,176555.551466270000674,0.003480282608990,0.042341220423412,"28"
"Aylward Street, Stepney",535465.143861794029362,181441.368470951012569,669.000000000000000,535465.143861794029362,181441.368470951012569,0.002010255649374,0.033623910336239,"22"
"Stainsby Road , Poplar",537237.022356810979545,181462.435820760001661,670.000000000000000,537237.022356810979545,181462.435820760001661,0.003537139636476,0.057285180572852,"24"
"Dunston Road , Haggerston",533543.388198554050177,183714.686692173010670,671.000000000000000,533543.388198554050177,183714.686692173010670,0.024944828723514,0.153175591531756,"43"
"Ada Street, Hackney Central",534628.466270713950507,183654.187315916991793,672.000000000000000,534628.466270713950507,183654.187315916991793,0.006869475085197,0.085927770859278,"45"
"Victoria Park Road, Hackney Central",535052.004632654017769,183738.402489408006659,673.000000000000000,535052.004632654017769,183738.402489408006659,0.005621976079644,0.105853051058531,"34"
"Star Road, West Kensington",524704.679373319027945,178007.102577459998429,674.000000000000000,524704.679373319027945,178007.102577459998429,0.004317054087377,0.079701120797011,"23"
"Wendon Street, Old Ford",536986.594305320992135,183746.962360401987098,675.000000000000000,536986.594305320992135,183746.962360401987098,0.004184083046701,0.051058530510585,"18"
"Finnis Street, Bethnal Green",534781.438628750969656,182416.873518198990496,676.000000000000000,534781.438628750969656,182416.873518198990496,0.008206047553123,0.067247820672478,"19"
"Stephendale Road, Sands End",525790.910285135032609,175913.165708046988584,677.000000000000000,525790.910285135032609,175913.165708046988584,0.003711752736709,0.113325031133250,"48"
"Alma Road, Wandsworth",526205.592207752983086,174784.857993743004045,678.000000000000000,526205.592207752983086,174784.857993743004045,0.000575367074126,0.052303860523039,"28"
"Walworth Square, Walworth",532245.378294073976576,178646.052707105001900,679.000000000000000,532245.378294073976576,178646.052707105001900,0.006977456571721,0.107098381070984,"24"
"Alfreda Street, Battersea Park",528518.215031308005564,176744.276562118990114,680.000000000000000,528518.215031308005564,176744.276562118990114,0.005070791951861,0.079701120797011,"22"
"Putney Bridge Road, East Putney",524706.643311489955522,175191.967341378011042,681.000000000000000,524706.643311489955522,175191.967341378011042,0.003134923645348,0.041095890410959,"29"
"St. Peter's Terrace, Fulham",524506.000857537961565,177073.346217674989020,682.000000000000000,524506.000857537961565,177073.346217674989020,0.011870522170594,0.123287671232877,"24"
"Bridge Avenue, Hammersmith",523033.663705886981916,178505.192040763009572,683.000000000000000,523033.663705886981916,178505.192040763009572,0.012324528584571,0.075965130759651,"18"
"Michael Road, Walham Green",525845.337575098965317,176925.250353999988874,684.000000000000000,525845.337575098965317,176925.250353999988874,0.004090303063359,0.069738480697385,"37"
"Duke Street Hill, London Bridge",532843.451022214023396,180331.671655827987706,685.000000000000000,532843.451022214023396,180331.671655827987706,0.091067761363646,0.307596513075965,"21"
"Park Lane, Mayfair",528435.158905552001670,180120.923231510008918,686.000000000000000,528435.158905552001670,180120.923231510008918,0.015946398238578,0.054794520547945,"18"
"Plough Terrace, Clapham Junction",526848.309086552006193,175281.820428464008728,687.000000000000000,526848.309086552006193,175281.820428464008728,0.001937548927336,0.058530510585305,"31"
"Grant Road East, Clapham Junction",527008.240544094005600,175570.380743949004682,688.000000000000000,527008.240544094005600,175570.380743949004682,0.009789606666874,0.107098381070984,"28"
"Queensdale Road, Shepherd's Bush",523899.460339577984996,180136.146991907997290,689.000000000000000,523899.460339577984996,180136.146991907997290,0.004775545721276,0.046077210460772,"28"
"Fulham Broadway, Walham Green",525498.188585694995709,177208.896044886991149,690.000000000000000,525498.188585694995709,177208.896044886991149,0.019084209367794,0.153175591531756,"26"
"Imperial Road, Sands End",525993.289091842016205,176697.654400455008727,691.000000000000000,525993.289091842016205,176697.654400455008727,0.007194878917763,0.079701120797011,"37"
"Hortensia Road, West Brompton",526111.147307101055048,177430.147024870995665,692.000000000000000,526111.147307101055048,177430.147024870995665,0.006236916749054,0.077210460772105,"28"
"Sirdar Road, Avondale",523992.100371707987506,180620.693352934002178,693.000000000000000,523992.100371707987506,180620.693352934002178,0.000130038621538,0.018679950186800,"26"
"Freston Road, Avondale",523654.171659405983519,180844.504707991000032,694.000000000000000,523654.171659405983519,180844.504707991000032,0.001643910216211,0.023661270236613,"23"
